Id,SE,Name,Weighted In-Degree,Authority,Hub,PageRank
1163,53, loxxy,0,0,4.706325E-005,0
1177,150, ahaczewski,0,0,4.706325E-005,0
1179,51, Gabriel Ebner,5,4.5143668E-005,0,2.67571828702156E-005
1180,101, indyfromoz,0,0,0,0
1181,2226, Yann Vernier,157,0.0011737354,0,0.0007895497
1182,225, BCS,0,0,4.706325E-005,0
1187,101, ebneter,0,0,0,0
1188,1, gathda,0,0,0,0
1194,101, Geoff Dalgas,0,0,0,0
1195,101, David Fullerton,0,0,0,0
1196,101, Jin,0,0,0,0
1197,101, Jeff Atwood,0,0,0,0
1198,101, Jarrod Dixon,0,0,0,0
1199,1196, Shawn J. Goff,48,0.0001805747,0.0003294428,6.51712638830527E-005
1200,1727, Rick_2047,22,0.0001580029,0.000188253,5.5054415845217E-005
1201,101, grokus,0,0,0,0
1202,103, rjstelling,0,0,0,0
1203,133, Nate Zaugg,0,0,4.706325E-005,0
1204,101, Baztoune,0,0,0,0
1205,101, NickAldwin,0,0,0,0
1206,123, nithins,0,0,4.706325E-005,0
1208,101, Zoredache,0,0,0,0
1211,103, gary,0,0,0,0
1212,101, Noldorin,0,0,0,0
1213,559, Jay Kominek,30,0.0003160057,0.0004706325,0.0001128875
1214,101, Mocky,0,0,0,0
1215,101, Steven Robbins,0,0,0,0
1216,101, MatÃ„â€ºj GrabovskÃƒÂ½,0,0,0,0
1217,354, Eric,5,0.0001128592,0.0001411898,0.000031085
1218,101, Michael Haren,0,0,0,0
1219,101, Erik,0,0,0,0
1220,101, Robert Cartaino,0,0,0,0
1221,101, Adam Harte,0,0,0,0
1222,101, Grant Johnson,0,0,0,0
1225,13982, Thomas O,455,0.0033857753,0.0041886293,0.0012700803
1226,101, Jeff Martin,0,0,0,0
1227,211, antony.trupe,0,0,4.706325E-005,0
1228,101, Mike Grace,0,0,0,0
1229,138, Dennis Williamson,0,0,4.706325E-005,0
1231,101, ianjorgensen,0,0,0,0
1234,116, Phil,0,0,4.706325E-005,0
1235,1260, PICyourBrain,12,9.0287336E-005,0.000188253,3.88037870021607E-005
1236,116, Mark,0,0,4.706325E-005,0
1237,101, Toon Krijthe,0,0,0,0
1239,101, sidewaysmilk,0,0,0,0
1240,9766, AndrejaKo,595,0.004085502,0.003012048,0.0010268288
1241,101, Infamy,0,0,0,0
1242,101, Ryan Tenney,0,0,0,0
1244,101, Matthew Murdoch,0,0,0,0
1246,101, Simurr,0,0,0,0
1247,276, Craig,16,0.000135431,0,4.76453165467599E-005
1248,101, carson,0,0,0,0
1251,101, rcravens,0,0,0,0
1252,135, John Bubriski,2,4.5143668E-005,9.41265E-005,2.49082242022291E-005
1253,101, Kevin Montrose,0,0,0,0
1255,19, zemkat,0,0,0,0
1256,525, ryantm,9,0.0001580029,0.0002353163,0.0001942461
1257,101, Marc Roberts,0,0,0,0
1258,169, Stefan,0,0,4.706325E-005,0
1259,101, Sergey Aldoukhov,0,0,0,0
1260,160, Keith Nicholas,0,0,4.706325E-005,0
1261,101, Chris Roberts,0,0,0,0
1262,101, Jason Punyon,0,0,0,0
1263,101, David McDavidson,0,0,0,0
1264,131, Crispy,3,6.7715504E-005,0.0001411898,0.000043144
1265,61, DixieGeek,6,6.7715504E-005,0,2.49305395094965E-005
1266,304, ArielP,18,0.0001805747,0,5.67798246781441E-005
1267,382, Padu Merloti,8,0.0001128592,9.41265E-005,4.305138732307E-005
1268,101, herzmeister der welten,0,0,0,0
1269,191, overslacked,9,6.7715504E-005,0,4.41111049593204E-005
1270,1808, darron,136,0.0006320114,0.0007059488,0.0003313772
1271,1090, Jack Schmidt,45,0.0002031465,0.0004235693,7.0303545095531E-005
1272,322, Stefano Borini,0,0,4.706325E-005,0
1273,101, 81bronco,0,0,0,0
1274,101, Greg Bray,0,0,0,0
1276,215, Chris Johnson,5,9.0287336E-005,0.0001411898,0.0001667109
1277,101, just mike,0,0,0,0
1278,4539, ajs410,228,0.0015574566,0.0023531627,0.001372831
1279,166, Casey,5,4.5143668E-005,0,2.36067514240237E-005
1281,101, brendanjerwin,0,0,0,0
1283,101, morfu,0,0,0,0
1285,118, finnw,1,6.7715504E-005,9.41265E-005,4.12938436051525E-005
1286,101, Geodesic,0,0,0,0
1288,437, milesmeow,0,0,4.706325E-005,0
1289,101, Dan McClain,0,0,0,0
1290,101, Denis Hennessy,0,0,0,0
1291,101, Mark Cidade,0,0,0,0
1292,451, Peter Bierman,5,9.0287336E-005,0,3.1318256277795E-005
1293,19763, Madmanguruman,1092,0.009119022,0.010024473,0.0039525464
1294,101, 3lectrologos,0,0,0,0
1295,195, TomG,4,9.0287336E-005,9.41265E-005,3.1472796386673E-005
1296,101, drfrogsplat,0,0,0,0
1297,364, Eruditass,10,6.7715504E-005,9.41265E-005,4.32615774268993E-005
1298,872, Jader Dias,9,0.000135431,0.000188253,4.37884957889953E-005
1299,101, w4ik,0,0,0,0
1300,101, Sami,0,0,0,0
1301,376, Brad Gilbert,25,0.0001805747,0,9.7183117525287E-005
1302,101, waiwai933,0,0,0,0
1304,166, Rob,15,0.0001128592,0,0.000031105
1305,141, BlueRaja - Danny Pflughoeft,1,4.5143668E-005,4.706325E-005,2.67571828702156E-005
1307,2134, tronixstuff,141,0.0011963072,0.0015530874,0.000308223
1308,145, awithrow,0,0,4.706325E-005,0
1310,101, MattSmith,0,0,0,0
1311,279, whitequark,1,4.5143668E-005,4.706325E-005,2.39493123872283E-005
1312,230, iamgopal,0,0,4.706325E-005,0
1313,101, Johan Kool,0,0,0,0
1314,200, stimpy77,0,0,4.706325E-005,0
1315,101, Sim,0,0,0,0
1317,1014, Kaelin Colclasure,22,0.0002031465,0.0001411898,0.000044076
1318,101, Swanand,0,0,0,0
1319,762, Faken,25,0.0002934338,0.000188253,8.13734755367723E-005
1321,203, c0m4,4,4.5143668E-005,4.706325E-005,3.25889138733431E-005
1322,8877, tcrosley,615,0.0034986343,0.0034826808,0.0014047858
1323,101, sarav,0,0,0,0
1324,101, Guillaume,0,0,0,0
1325,681, TokenMacGuy,52,0.0003611493,0,0.0001259539
1326,101, Julio,0,0,0,0
1327,1, henkebenke,0,0,0,0
1328,103, Tobias Kienzler,0,0,0,0
1329,163, Jon Hadley,0,0,4.706325E-005,0
1330,117, Jonas,0,0,4.706325E-005,0
1331,101, Georgy Bolyuba,0,0,0,0
1332,119, RegDwight,0,0,0,0
1333,1094, Mr. Hedgehog,56,0.0002257184,0.0003294428,0.0001039549
1334,116, JamesRyan,0,0,4.706325E-005,0
1335,101, Adam Paynter,0,0,0,0
1337,414, Richard,23,0.0001580029,0.000188253,5.77065364296213E-005
1340,101, Sparafusile,0,0,0,0
1342,101, Pieter van Niekerk,0,0,0,0
1343,101, aRagnis,0,0,0,0
1344,101, Rajesh Rolen- DotNet Developer,0,0,0,0
1345,123, David,0,0,4.706325E-005,0
1346,116, Rafael Vega,0,0,4.706325E-005,0
1347,101, dotjoe,0,0,0,0
1348,101, Sid,0,0,0,0
1349,101, Neth,0,0,0,0
1350,141, mouviciel,4,6.7715504E-005,0,0.000082699
1351,101, mkchandler,0,0,0,0
1352,39, Matthew Miano,0,0,4.706325E-005,0
1353,11, hongyi444,0,0,4.706325E-005,0
1354,108, Nick,0,0,4.706325E-005,0
1355,101, Ben McCormack,0,0,0,0
1356,101, Bruce,0,0,0,0
1357,71, Conrad B,6,9.0287336E-005,0,3.35055607341712E-005
1359,101, Jon,0,0,0,0
1360,166, Falmarri,0,0,4.706325E-005,0
1362,101, Jonathan Tran,0,0,0,0
1363,2338, joeforker,83,0.0007674424,0.0010824548,0.0004140551
1367,101, David Barry,0,0,0,0
1368,101, Mac,0,0,0,0
1370,101, Gelatin,0,0,0,0
1371,121, cbrulak,0,0,4.706325E-005,0
1372,101, WernerCD,0,0,0,0
1373,101, Anders,0,0,0,0
1374,17219, Connor Wolf,1172,0.006726407,0.007059488,0.0032013774
1375,101, Michael Ratanapintha,0,0,0,0
1376,131, Fuzz,3,9.0287336E-005,0,3.64214262357349E-005
1377,101, MicTech,0,0,0,0
1380,398, Rob Kam,10,9.0287336E-005,0.0001411898,3.00475269290456E-005
1381,1016, posipiet,90,0.0006545832,0,0.0002427167
1383,101, mafutrct,0,0,0,0
1384,106, Matthew Rankin,0,0,4.706325E-005,0
1385,101, Bruce McLeod,0,0,0,0
1386,101, Jerome,0,0,0,0
1388,101, Alasdair Allan,0,0,0,0
1389,101, Nick Berardi,0,0,0,0
1390,163, machinaut,0,0,4.706325E-005,0
1391,51, Jason Jacobs,5,4.5143668E-005,0,2.77291380374035E-005
1392,178, oneat,0,0,4.706325E-005,0
1393,101, Ali,0,0,0,0
1395,101, Lance Roberts,0,0,0,0
1396,106, angryCodeMonkey,0,0,4.706325E-005,0
1397,2427, smashtastic,143,0.0013543101,0,0.0011191042
1398,101, kchau,0,0,0,0
1399,101, JerKimball,0,0,0,0
1400,31, Ed Owens,0,0,4.706325E-005,0
1401,100, gwhitake,0,0,0,0
1402,674, Dirk,33,0.0002257184,0.000376506,0.0001686377
1403,101, Hello71,0,0,0,0
1406,118, PeteShack,0,0,4.706325E-005,0
1407,8982, Nick T,541,0.00246033,0.0030591115,0.0010746112
1409,2462, Theran,192,0.0013091664,0.0013648344,0.0007212063
1410,105, Joonas Pulakka,-2,4.5143668E-005,0,0.000023852
1411,198, JeffV,2,4.5143668E-005,9.41265E-005,2.96882163761601E-005
1412,128, Claus JÃƒÂ¸rgensen,0,0,4.706325E-005,0
1413,361, Michael Eakins,24,0.0001805747,0.000376506,0.0001554659
1414,499, Jimmie Clark,10,9.0287336E-005,0.000188253,5.28393798179662E-005
1415,220, conorgriffin,7,4.5143668E-005,4.706325E-005,0.000023617
1416,123, jyzuz,0,0,4.706325E-005,0
1417,101, Mohit Jain,0,0,0,0
1419,243, Rusty,9,0.0001128592,0.0001411898,4.04389144846421E-005
1420,101, c4il,0,0,0,0
1421,101, n0vakovic,0,0,0,0
1424,145, user1424,0,0,4.706325E-005,0
1425,578, Karl Bielefeldt,35,0.0005191522,0.0002823795,0.0002892657
1426,101, Raveren,0,0,0,0
1427,96, s3c,8,6.7715504E-005,0,3.2504878350327E-005
1430,101, user1430,0,0,0,0
1432,138, loxxy,0,0,4.706325E-005,0
1433,113, claws,0,0,4.706325E-005,0
1435,101, arul,0,0,0,0
1436,101, huff,0,0,0,0
1437,101, Nathan Fisher,0,0,0,0
1438,8789, Mark,419,0.00221204,0,0.0012099276
1439,101, miku,0,0,0,0
1440,101, TheVillageIdiot,0,0,0,0
1441,101, James McNellis,0,0,0,0
1442,143, orokusaki,0,0,0,0
1443,160, slashmais,0,0,4.706325E-005,0
1446,200, lalli,0,0,4.706325E-005,0
1447,101, Martin,0,0,0,0
1448,127, Macke,1,4.5143668E-005,0,2.67571828702156E-005
1449,1, peancor,0,0,0,0
1450,221, rwong,12,6.7715504E-005,0,2.7413684617438E-005
1451,101, Echo,0,0,0,0
1452,101, dr-jan,0,0,0,0
1453,101, webbiedave,0,0,0,0
1454,121, lefakir,0,0,0,0
1456,101, RJFalconer,0,0,0,0
1457,173, Anonymous Type,0,4.5143668E-005,9.41265E-005,2.9926748654519E-005
1460,101, Joel Hooks,0,0,0,0
1461,127, Ahmet YÃ„Â±ldÃ„Â±rÃ„Â±m,0,0,4.706325E-005,0
1462,16, NS Gopikrishnan,0,0,4.706325E-005,0
1464,101, MathieuF,0,0,0,0
1467,206, Duane Benson,19,0.0001128592,0,3.84962135229663E-005
1468,230, Alex Hirzel,9,0.0001580029,0.000188253,4.77665302910926E-005
1469,101, koushik,0,0,0,0
1471,1638, mazurnification,93,0.0005868677,0.0008942018,0.0002627251
1472,2142, Turbo J,154,0.0014897411,0,0.0004933064
1473,6, Iain Brown,0,0,4.706325E-005,0
1474,101, Yodan Tauber,0,0,0,0
1476,3798, Hans,302,0.0017831749,0.0021178464,0.0005582871
1477,1786, mjcarroll,115,0.0005642959,0,0.0002230433
1479,148, Tim Lytle,0,0,4.706325E-005,0
1480,569, sptrks,37,0.000406293,0,0.000114972
1481,1382, Tim Williscroft,76,0.0007674424,0,0.0002833915
1482,118, jamuraa,0,0,4.706325E-005,0
1484,272, V V Rao,3,4.5143668E-005,4.706325E-005,0.000023795
1485,101, Rihan Meij,0,0,0,0
1486,128, Caleb,1,4.5143668E-005,0,3.25889138733431E-005
1487,101, McBeth,0,0,0,0
1488,101, Maciej Hehl,0,0,0,0
1489,612, Paul R,43,0.0003160057,0,6.10276152548972E-005
1491,111, JPro,0,0,4.706325E-005,0
1492,101, pkaeding,0,0,0,0
1494,286, RBerteig,16,0.0002031465,0.0003294428,0.000070789
1495,11, user1495,0,0,4.706325E-005,0
1497,123, David Sykes,0,0,4.706325E-005,0
1498,2365, russ_hensel,149,0.001647744,0,0.0004455691
1500,101, Jeffrey,0,0,0,0
1502,101, jeffm,0,0,0,0
1503,121, Jonathan Fischoff,0,0,4.706325E-005,0
1504,51, Heavy Sixer,6,0.0001128592,0,5.19482753166745E-005
1505,101, Kevin,0,0,0,0
1507,462, CoderTao,23,0.0003385775,0.000376506,0.000070699
1510,226, Steven,0,0,4.706325E-005,0
1511,101, Sam,0,0,0,0
1514,934, csadam,42,0.000270862,0.0003294428,8.02881843276084E-005
1516,101, Catalin DICU,0,0,0,0
1517,126, FÃƒÂ¡bio,0,0,4.706325E-005,0
1518,125, Al Katawazi,0,0,4.706325E-005,0
1520,121, Lemtronix,9,6.7715504E-005,0,2.95123242328715E-005
1521,101, Peter G.,0,0,0,0
1522,101, lorenzog,0,0,0,0
1525,131, Unknown,0,0,4.706325E-005,0
1526,39, Malife,3,0.000135431,0,5.03677661900036E-005
1527,101, snmcdonald,0,0,0,0
1528,21, Daniel,0,4.5143668E-005,9.41265E-005,3.97730572701336E-005
1529,101, Liran Orevi,0,0,0,0
1530,101, Jeff,0,0,0,0
1532,101, bn01,0,0,0,0
1536,101, Daniel Pollard,0,0,0,0
1539,128, Andrew,0,0,4.706325E-005,0
1540,48, Andrew L,0,0,4.706325E-005,0
1542,101, ybakos,0,0,0,0
1544,163, NotDan,0,0,4.706325E-005,0
1545,277, DavidEGrayson,12,0.000135431,0,3.56153170434399E-005
1546,128, Lazer,0,0,4.706325E-005,0
1550,101, Igor Konoplyanko,0,0,0,0
1554,214, Brad,3,4.5143668E-005,9.41265E-005,2.83217998425024E-005
1555,113, Sam Skuce,0,0,4.706325E-005,0
1556,108, Leo Holanda,0,0,4.706325E-005,0
1558,101, Dori,0,0,0,0
1560,101, Drake,0,0,0,0
1561,101, Lipis,0,0,0,0
1562,180, Kamil Zadora,1,4.5143668E-005,9.41265E-005,0.000026644
1563,101, AVD,0,0,0,0
1566,101, nik,0,0,0,0
1568,128, Vikram,0,0,4.706325E-005,0
1570,101, DrFalk3n,0,0,0,0
1571,1771, Joel B,89,0.0007448706,0.0009883284,0.0001873003
1572,11, Tyler Alberti,0,0,4.706325E-005,0
1574,101, Ramon Marco Navarro,0,0,0,0
1575,560, ThaKidd,4,9.0287336E-005,0.000188253,0.0005230874
1577,101, Utkarsh Sinha,0,0,0,0
1579,31, Scott_D,3,4.5143668E-005,0,2.46365534145329E-005
1580,151, Davorak,2,6.7715504E-005,0,4.30636967004905E-005
1581,310, Ender Wiggins,3,9.0287336E-005,9.41265E-005,3.07406014485461E-005
1582,101, Slartibartfast,0,0,0,0
1583,101, svec,0,0,0,0
1585,101, harper,0,0,0,0
1586,113, poke,0,0,4.706325E-005,0
1587,101, Ofir,0,0,0,0
1588,101, moonshadow,0,0,0,0
1589,101, MartinodF,0,0,0,0
1590,101, John Dyer,0,0,0,0
1591,101, MojoFilter,0,0,0,0
1592,101, Cesar Canassa,0,0,0,0
1593,101, Burly,0,0,0,0
1594,101, Tim,0,0,0,0
1595,101, andersonbd1,0,0,0,0
1596,101, Myk,0,0,0,0
1597,101, Neil,0,0,0,0
1598,141, luis.espinal,0,0,4.706325E-005,0
1599,101, arsane,0,0,0,0
1600,41, Warren,0,0,4.706325E-005,0
1601,101, John Burley,0,0,0,0
1603,351, Andrejs Cainikovs,14,0.0001805747,0.0002823795,5.93081649184521E-005
1605,195, Theodor,0,0,4.706325E-005,0
1607,101, Maiku Mori,0,0,0,0
1608,101, Sepehr Lajevardi,0,0,0,0
1609,2344, DarenW,155,0.0009705889,0.0010824548,0.0006902839
1610,103, jnylen,0,0,4.706325E-005,0
1611,123, Crazydog,0,0,4.706325E-005,0
1612,283, RJR,22,0.0002482902,0,0.0001334892
1613,149, Tomas,0,0,4.706325E-005,0
1614,133, spade78,1,6.7715504E-005,9.41265E-005,4.21671946249445E-005
1615,101, user1615,0,0,0,0
1616,163, David Brown,0,0,4.706325E-005,0
1619,41, curious,0,0,4.706325E-005,0
1620,101, Ivo Bosticky,0,0,0,0
1621,101, meduz,0,0,0,0
1623,3503, Dean,85,0.0008577297,0.000753012,0.0002832312
1625,118, David,0,0,4.706325E-005,0
1626,101, Matt S.,0,0,0,0
1627,585, trondd,37,0.0003385775,0.0004706325,0.0002322042
1629,101, tonys,0,0,0,0
1630,1, emuso,0,0,0,0
1631,101, George,0,0,0,0
1633,801, Robert Atkins,17,0.0002482902,0.000188253,0.000070929
1634,101, McKay,0,0,0,0
1636,101, Adam J. Forster,0,0,0,0
1637,67, Stulli,0,0,4.706325E-005,0
1638,101, mistrmark,0,0,0,0
1639,113, Wookai,0,4.5143668E-005,4.706325E-005,3.25889138733431E-005
1640,111, whatnick,1,4.5143668E-005,0,2.67571828702156E-005
1641,101, Amy,0,0,0,0
1643,171, Jon Bringhurst,7,6.7715504E-005,0,2.65376898084569E-005
1644,118, Jim A,9,0.0001128592,9.41265E-005,3.30742268173191E-005
1647,11, pyrs,1,4.5143668E-005,0,3.25889138733431E-005
1649,134, rics,2,6.7715504E-005,9.41265E-005,4.21671946249445E-005
1650,183, shapr,1,6.7715504E-005,9.41265E-005,2.98793128948308E-005
1651,88, PF4Public,4,6.7715504E-005,9.41265E-005,3.04817002140311E-005
1655,326, Scott Chamberlain,17,0.000135431,9.41265E-005,0.000056457
1657,535, 200ok404notfound,0,4.5143668E-005,9.41265E-005,0.000023257
1658,101, Ikke,0,0,0,0
1659,101, TWith2Sugars,0,0,0,0
1660,28, mtz,0,0,4.706325E-005,0
1661,101, Steve S,0,0,0,0
1663,101, greyfade,0,0,0,0
1665,33, Simon,0,0,4.706325E-005,0
1666,51, allen houng,5,4.5143668E-005,0,0.000023292
1667,101, Sanjay Sheth,0,0,0,0
1668,101, Parsa,0,0,0,0
1671,101, Timo Huovinen,0,0,0,0
1672,101, Peter Walke,0,0,0,0
1673,209, J.P.Wack,9,0.0001128592,0.000188253,6.43614817082322E-005
1674,101, ManiacZX,0,0,0,0
1675,2534, dren.dk,188,0.0011511636,0.001506024,0.0004912083
1677,121, TomiJ,2,4.5143668E-005,0,2.37090645634621E-005
1678,199, Brian Knoblauch,11,0.000135431,0,7.80132886812932E-005
1679,101, Chris McMillan,0,0,0,0
1681,7496, mikeselectricstuff,399,0.0029117668,0.00390625,0.001245184
1684,101, Christian,0,0,0,0
1686,924, CMP,9,0.0002031465,0.0003294428,0.0001416613
1687,71, pete3,0,0,4.706325E-005,0
1688,1386, cksa361,39,0.0002934338,0.0005176958,0.0002466254
1689,101, John Barrett,0,0,0,0
1691,712, miernik,13,6.7715504E-005,0.0001411898,0.000041624
1692,130, Andrew M,0,0,4.706325E-005,0
1696,116, Andrew,0,0,4.706325E-005,0
1700,101, Mithun P ,0,0,0,0
1701,107, Midhat,-1,4.5143668E-005,0,2.40128388687439E-005
1702,188, Oli,0,0,4.706325E-005,0
1703,101, Graviton,0,0,0,0
1705,231, srinathhs,0,0,4.706325E-005,0
1706,166, SetiSeeker,0,0,4.706325E-005,0
1707,101, Ivo Flipse,0,0,0,0
1708,132, Ross Rogers,0,0,4.706325E-005,0
1709,286, Sparr,13,0.0001805747,0.000188253,7.99763520196306E-005
1712,71, Randy Glenn,7,6.7715504E-005,0,2.89298015973078E-005
1715,146, Eugene Osovetsky,0,0,4.706325E-005,0
1718,101, djeidot,0,0,0,0
1719,101, deizel,0,0,0,0
1720,66, briefer,4,6.7715504E-005,0,2.90355114756287E-005
1724,101, BQ.,0,0,0,0
1725,213, archgoon,7,4.5143668E-005,9.41265E-005,4.08712544020273E-005
1726,51, far_frum_h0me,0,0,4.706325E-005,0
1728,241, James,21,0.0001128592,0,4.23532233642506E-005
1729,668, crasic,37,0.0003385775,0.0004235693,0.0001093493
1730,135, Warrior,0,0,4.706325E-005,0
1731,246, iRobot,0,0,4.706325E-005,0
1732,126, Annan,0,0,4.706325E-005,0
1733,101, Mark Hatton,0,0,0,0
1734,101, Shaman,0,0,0,0
1735,101, balpha,0,0,0,0
1736,523, x4mer,35,0.000270862,0.000376506,9.38337193893707E-005
1737,61, Stack Guy,6,4.5143668E-005,0,7.28638223935037E-005
1739,105, mskfisher,0,0,0,0
1740,101, altCognito,0,0,0,0
1742,17, tladuke,0,0,4.706325E-005,0
1743,736, Ben Voigt,41,0.0004514367,0.000564759,0.0001302922
1745,101, Sarfraz,0,0,0,0
1747,128, Tarmon,0,0,4.706325E-005,0
1748,101, Joseph Kingry,0,0,0,0
1750,921, Linker3000,62,0.0003837212,0,0.0001514619
1751,101, matcheek,0,0,0,0
1753,101, Zolomon,0,0,0,0
1754,101, Ahmet KakÃ„Â±cÃ„Â±,0,0,0,0
1755,109, RHaguiuda,0,0,4.706325E-005,0
1757,1417, RMAAlmeida,88,0.0006997269,0.0008000753,0.0009816672
1758,141, AlfredBr,5,4.5143668E-005,0,2.46365534145329E-005
1759,101, Wok,0,0,0,0
1761,101, Matt Hampel,0,0,0,0
1763,116, Max Schmeling,0,0,4.706325E-005,0
1764,71, Jonas,5,4.5143668E-005,0,2.83217998425024E-005
1765,101, NARKOZ,0,0,0,0
1768,101, Jeremy M,0,0,0,0
1769,111, SHiNKiROU,0,0,4.706325E-005,0
1770,101, Igor Rodinov,0,0,0,0
1771,101, this. __curious_geek,0,0,0,0
1773,569, kasterma,18,6.7715504E-005,0.0001411898,6.60315004881527E-005
1774,138, mankoff,0,0,4.706325E-005,0
1776,101, Paul Ardeleanu,0,0,0,0
1777,101, Ildefonso Camargo,10,6.7715504E-005,0,4.47896062061147E-005
1780,123, Anthony K,0,0,4.706325E-005,0
1781,138, fahadsadah,0,0,4.706325E-005,0
1784,31, Brett,0,0,4.706325E-005,0
1785,694, IntelliChick,34,0.0002031465,0.0002823795,0.000088975
1786,115, Region,0,0,4.706325E-005,0
1787,101, darkie15,0,0,0,0
1789,101, mossplix,0,0,0,0
1790,152, ThiefMaster,0,4.5143668E-005,9.41265E-005,2.52545304915016E-005
1792,103, Steven R. Loomis,0,0,0,0
1793,101, hearn,0,0,0,0
1795,101, bengineerd,0,0,0,0
1796,131, cvsdave,0,0,4.706325E-005,0
1798,128, Gilles,0,0,4.706325E-005,0
1799,217, Fahad Uddin,0,0,4.706325E-005,0
1800,106, Click Ok,0,0,4.706325E-005,0
1801,101, Chaulky,0,0,0,0
1802,1754, drxzcl,85,0.0006094396,0.0005176958,0.0001775515
1805,101, Simon,0,0,0,0
1806,111, Xinus,0,0,4.706325E-005,0
1808,101, Adnan,0,0,0,0
1810,1314, Jim C,93,0.0008351579,0.0009883284,0.0002363627
1811,116, cinqoTimo,0,0,4.706325E-005,0
1812,143, Nic,0,0,4.706325E-005,0
1814,128, kame,0,4.5143668E-005,9.41265E-005,2.60491044752414E-005
1815,161, Schedler,6,6.7715504E-005,0,2.87551030486169E-005
1816,101, SyaZ,0,0,0,0
1819,721, Andrey,48,0.0002031465,0.0002353163,0.0001047602
1821,101, kevin42,0,0,0,0
1822,101, JD Isaacks,0,0,0,0
1823,425, RQDQ,14,0.0001580029,0.000188253,4.83860634833307E-005
1824,259, Ron,11,0.0002031465,0,9.10717605467758E-005
1827,732, BullBoyShoes,41,0.0005642959,0,0.0002647772
1828,101, Matt Ball,0,0,0,0
1829,31, user1829,2,4.5143668E-005,0,0.00002407
1830,131, Nate,0,0,4.706325E-005,0
1831,103, pfctdayelise,0,0,0,0
1832,211, Tom,12,6.7715504E-005,0,2.88772027951812E-005
1833,101, Sam Saffron,0,0,0,0
1834,101, Audrius,0,0,0,0
1836,103, warren,0,0,0,0
1839,478, Zaxx,30,0.0002031465,0.0002823795,7.04578822689514E-005
1840,175, ioSamurai,0,0,4.706325E-005,0
1841,199, James Cadd,0,0,4.706325E-005,0
1843,101, skolima,0,0,0,0
1844,1300, Will Dean,60,0.0004288649,0,0.0001181326
1845,111, andyortlieb,0,0,0,0
1846,113, MGSoto,0,0,4.706325E-005,0
1849,101, Prairiedogg,0,0,0,0
1850,848, avakar,33,0.0002934338,0.0004235693,0.00007606
1851,101, Zypher,0,0,0,0
1852,101, Paul D. Waite,0,0,0,0
1853,101, pmg,0,0,0,0
1854,101, Vebjorn Ljosa,0,0,0,0
1855,43, kodamapixel,0,0,4.706325E-005,0
1859,111, David X,2,4.5143668E-005,0,3.75380757555849E-005
1860,215, Ben Gartner,10,0.0001580029,0,5.23096884032176E-005
1862,101, Paul Lammertsma,0,0,0,0
1863,101, Legend,0,0,0,0
1864,101, Sev,0,0,0,0
1865,101, MayDaniel,0,0,0,0
1866,163, Evan Plaice,3,4.5143668E-005,9.41265E-005,2.32341300701695E-005
1867,251, Andre Holzner,15,6.7715504E-005,0,0.0003774433
1868,101, Andrew Nesbitt,0,0,0,0
1870,720, Journeyman Geek,41,0.0002257184,0.0002353163,6.07929341606156E-005
1872,101, Martin Cote,0,0,0,0
1875,101, Roshan,0,0,0,0
1876,101, jilles de wit,0,0,0,0
1877,240, Prof. Falken,5,6.7715504E-005,9.41265E-005,3.13305496705248E-005
1878,1578, Armandas,116,0.0005868677,0.0009412651,0.0001414556
