Id,SE,Name,Weighted In-Degree,Authority,Hub,PageRank
624,4342, Adam Shiemke,341,0.00243272,0.003654377,0.0005806755
625,168, Luc M,0,0,8.120838E-005,0
626,101, dwj,0,0,0,0
627,101, Kevin Y,0,0,0,0
628,53, Rob Walsh,0,0,8.120838E-005,0
629,21, Tracie,2,7.60225E-005,0,4.66405241380753E-005
630,171, pkaeding,7,0.0001140338,0,4.86325178848779E-005
631,108, Michael Stum,0,0,8.120838E-005,0
632,393, Treblekicker,27,0.000456135,0.0008120838,0.0001262863
633,696, FordBuchanan,59,0.0007222138,0.0012993341,0.0003900418
634,31, Aaron,3,7.60225E-005,0,4.59087384195555E-005
635,31, user635,4,7.60225E-005,0,5.10197996124872E-005
636,21, Jnonymous,2,7.60225E-005,0,8.33433287446139E-005
639,101, Broken Link,0,0,0,0
640,11, Jer,7,7.60225E-005,0,4.46256384681599E-005
641,7355, BaffledCook,448,0.0057016877,0.006821504,0.0019632933
642,131, Marco Mustapic,3,7.60225E-005,0,4.52030879052685E-005
643,176, Jim,0,0,8.120838E-005,0
644,101, Gerd Klima,0,0,0,0
645,101, Kevin Pullin,0,0,0,0
646,271, eswald,19,0.0003421013,0,0.000072383
647,101, John Weldon,0,0,0,0
649,4770, Tim Gilbert,377,0.0031929452,0.0046288776,0.000686894
651,101, Travis B. Hartwell,0,0,0,0
652,129, George,6,0.0001140338,0,5.6946085662277E-005
653,240, Miroslav Zadravec,2,7.60225E-005,0.0001624168,4.43842560199096E-005
654,101, Kris Kumler,0,0,0,0
655,123, dsas,0,0,8.120838E-005,0
656,101, dmo,0,0,0,0
659,101, dreynold,0,0,0,0
660,119, user660,11,0.000152045,0,0.000063652
661,141, dnolan,4,7.60225E-005,0,5.75725277178571E-005
662,101, tzenes,0,0,0,0
663,101, mikej,0,0,0,0
664,101, Sam Pearson,0,0,0,0
666,101, Borgar,0,0,0,0
667,168, kristof,0,0,8.120838E-005,0
668,36, Christy Groner,0,0.0001140338,0.0001624168,4.63505619475281E-005
669,191, RogerNoble,9,7.60225E-005,0,4.4879664752887E-005
670,808, Matt Broerman,35,0.0003421013,0.0007308754,0.0001680026
671,231, kdgregory,10,0.0001140338,0,0.000073535
672,216, wrosecrans,5,0.0001140338,8.120838E-005,4.73086119094365E-005
675,141, grokus,4,0.0001140338,0,5.69706166104274E-005
678,101, dtw,0,0,0,0
679,101, UncleZeiv,0,0,0,0
680,53, Matt Ball,0,0,8.120838E-005,0
681,101, Joseph Kingry,0,0,0,0
682,278, Casebash,0,0,8.120838E-005,0
683,1, Jason Merrill,0,0,0,0
684,101, Aaron,0,0,0,0
685,93, dfrdmn,2,7.60225E-005,0.0001624168,4.91168356616527E-005
686,696, bryn,0,0,8.120838E-005,0
688,422, rose,7,0.0002660788,0.0005684587,0.00009875
689,1083, zachary,18,0.000152045,0.0002436251,0.0001347799
690,148, Michael Baker,1,0.0001140338,0.0002436251,0.000046874
691,295, e.James,0,0,8.120838E-005,0
692,101, Marcin,0,0,0,0
693,133, Earlz,0,0,8.120838E-005,0
694,101, pixel,0,0,0,0
695,41, Tina Marie,4,7.60225E-005,0,4.50305955573317E-005
696,121, Ramiro Berrelleza,2,0.0001140338,0,4.9972652068475E-005
697,274, Mike Deck,4,0.000152045,0.0002436251,0.0001035632
698,249, user698,1,7.60225E-005,0.0001624168,4.76124344946129E-005
699,101, Ilya Haykinson,0,0,0,0
700,151, Kosta,5,7.60225E-005,0,4.74357983980049E-005
701,21, Thomas,0,0,8.120838E-005,0
702,242, George Edison,0,0,8.120838E-005,0
705,223, Isaac Moses,7,7.60225E-005,0.0001624168,7.411434518376E-005
706,431, Electric Monk,25,0.0003801125,0.0007308754,0.0002160836
707,101, Sim,0,0,0,0
708,246, Marc,13,7.60225E-005,0,4.77904731243207E-005
709,101, yoavf,0,0,0,0
710,146, Clinton,0,0,8.120838E-005,0
711,215, Toby Allen,15,0.00030409,0,0.000081784
712,101, Troy Hunt,0,7.60225E-005,0,5.75725277178571E-005
713,101, iAn,0,0,0,0
714,101, meklarian,0,0,0,0
715,101, Stephane,0,0,8.120838E-005,0
716,171, Ripta Pasay,10,0.0001140338,0,6.13108321264077E-005
719,346, nunu,33,0.0003801125,0,0.0001201985
720,101, Sayed Ibrahim Hashimi,0,0,0,0
721,135, Ronald Pottol,1,0.000152045,0,5.71088272442676E-005
722,268, Xepo,8,0.000152045,0.0003248335,0.000062366
723,211, Kobi,11,7.60225E-005,0,4.60048758505529E-005
725,1348, TJ Ellis,54,0.0005701688,0.0008120838,0.0001050121
726,101, johnwards,0,0,0,0
728,101, Jonathon,0,0,0,0
730,101, Ben Lings,0,0,0,0
733,101, Yeti,0,0,0,0
734,101, Naseer,0,0,0,0
735,101, Paul,0,0,0,0
736,147, Diskoking,13,0.0001140338,0,0.00004706
737,149, David Ma,5,7.60225E-005,0,5.52596503860293E-005
738,101, LorenzCK,0,0,0,0
740,101, Jan Willem B,0,0,0,0
741,101, Richard,2,7.60225E-005,0,4.42622205528859E-005
742,101, Brian Clozel,0,0,0,0
744,631, Boetsj,62,0.0006842025,0,0.0001245661
745,101, davewasthere,0,0,0,0
746,325, paprika,10,0.000152045,0.0003248335,5.72449389895068E-005
747,101, Damovisa,0,0,0,0
748,183, Blakomen,6,0.0001140338,8.120838E-005,0.000049437
749,101, Vivi,0,0,0,0
750,166, Quog,5,0.0001900563,0.0004060419,0.0002270674
751,126, David Pfeffer,0,0,8.120838E-005,0
752,101, RandomNoob,0,0,0,0
753,101, iammichael,0,0,0,0
754,101, Nathan Taylor,0,0,0,0
756,101, Skilldrick,0,0,0,0
757,121, Gustavo Eulalio,2,7.60225E-005,0,0.00005102
758,101, djch,0,0,0,0
759,63, user759,0,0,8.120838E-005,0
761,101, fin,0,0,0,0
762,101, Ofir,0,0,0,0
763,101, Ben Schwehn,0,0,0,0
764,101, Zied,0,0,0,0
766,101, Art,0,0,0,0
767,109, Marplesoft,0,0,8.120838E-005,0
768,101, CmdrTallen,0,0,0,0
769,101, Clean,4,7.60225E-005,0,7.27553618310071E-005
770,1302, mjobrien,62,0.0004181238,0,0.0001020412
771,639, Rowland Shaw,30,0.0006461913,0.0008932922,0.0001216328
773,136, kubi,0,0,8.120838E-005,0
775,151, nathan,5,7.60225E-005,0,5.75725277178571E-005
776,101, jamuraa,0,0,0,0
777,101, Mitch Flax,0,0,0,0
778,101, user778,0,0,0,0
779,101, Mohit Jain,0,0,0,0
780,101, True Soft,0,0,0,0
781,101, Kjartan ÃƒÅ¾ÃƒÂ³r Kjartansson,0,0,0,0
783,111, Johannes Setiabudi,1,7.60225E-005,0,0.000044866
784,21, user784,2,7.60225E-005,0,5.52596503860293E-005
786,359, bbodien,22,0.000152045,0,6.34614085214911E-005
788,514, Dave Voutila,34,0.0003801125,0,9.66183771024268E-005
789,184, Konerak,7,7.60225E-005,0,5.88347791038565E-005
793,103, Michael Todd,0,0,0,0
795,130, enobrev,3,7.60225E-005,0,4.40214749727917E-005
797,131, Raul Agrait,0,0,8.120838E-005,0
798,633, sysadmin1138,48,0.0003421013,0.0006496671,0.0001025845
800,79, hwillow,5,0.0001140338,0.0002436251,4.85261745340217E-005
802,101, Dan Herbert,0,0,0,0
803,101, meder,0,0,0,0
804,101, Noctis Skytower,0,0,0,0
805,183, Steve Tranby,0,0,8.120838E-005,0
807,21, Jackson,2,0.0001140338,0,9.38756987229333E-005
809,937, ahsteele,0,0,8.120838E-005,0
810,101, Carl Bergquist,0,0,0,0
811,101, NicJ,0,0,0,0
812,1234, nzpcmad,41,0.0003801125,0.0006496671,7.84855217526535E-005
813,163, Rob,0,0,8.120838E-005,0
814,206, Echo,13,0.00030409,0.0004872503,0.0001234484
816,101, Toni Frankola,0,0,0,0
817,101, Steven Oxley,0,0,0,0
818,111, Nick Whiu,0,0.0001140338,0,5.05181105353955E-005
819,311, Levi Hackwith,0,7.60225E-005,8.120838E-005,4.4746490513671E-005
821,224, Jill Renee,11,0.0003801125,0,0.0001264383
822,128, Archagon,0,0,8.120838E-005,0
823,509, Brian Ortiz,1,7.60225E-005,0.0001624168,4.74440845834792E-005
824,101, Daniel Grillo,0,0,0,0
826,101, Dave Webb,0,0,0,0
827,143, Dolph,0,0,8.120838E-005,0
829,101, YuppieNetworking,0,0,0,0
830,101, bjtitus,0,0,0,0
831,101, heavilyinvolved,0,0,0,0
832,106, melle,9,0.000152045,0,5.6633904241877E-005
835,1534, sdg,109,0.0009882925,0.0017865844,0.0003176727
836,46, lemonlime,9,0.0001140338,0,4.71634589050686E-005
837,153, Piers Myers,0,7.60225E-005,0.0001624168,4.36708225155231E-005
838,101, Jonathan Schuster,0,0,0,0
839,866, Rebekah,31,0.0004941463,0.0007308754,0.000094708
840,101, nitzmahone,0,0,0,0
841,190, Joe,0,0,8.120838E-005,0
842,101, Jim McKeeth,0,0,0,0
843,101, Darren Kopp,0,0,0,0
844,101, Matt McHenry,0,0,0,0
846,31, user846,3,7.60225E-005,0,4.71938708255992E-005
847,190, Scott Ferguson,0,0,8.120838E-005,0
848,173, Superman,0,0,8.120838E-005,0
850,101, Dougman,0,0,0,0
852,121, Will Shaver,2,7.60225E-005,0,4.86529348640048E-005
853,101, berberich,0,0,0,0
855,188, Rick,4,7.60225E-005,8.120838E-005,4.50305955573317E-005
857,101, Chris Thompson,0,0,0,0
858,197, Michael Moussa,0,7.60225E-005,0.0001624168,4.66865772369536E-005
859,144, Ami,0,0,8.120838E-005,0
861,101, Jeff Hardy,0,0,0,0
864,101, Orion Adrian,0,0,0,0
866,200, Jared Updike,3,7.60225E-005,0.0001624168,5.41151973949817E-005
867,101, Luke,0,0,0,0
868,101, philfreo,0,0,0,0
869,133, bound008,0,0,8.120838E-005,0
873,143, Rox,3,7.60225E-005,0.0001624168,5.12221476373359E-005
874,46, RaphaÃƒÂ«l Slinckx,3,7.60225E-005,0,5.46901670417934E-005
875,101, ProblemFactory,0,0,0,0
876,401, HeDinges,18,0.0004181238,0.0006496671,8.60872966276879E-005
877,113, noocyte,0,0,8.120838E-005,0
879,263, Ruben Steins,3,0.0001140338,0.0002436251,5.72437125603413E-005
880,101, MicTech,0,0,0,0
881,101, Edd,1,7.60225E-005,0,4.38647852057587E-005
882,101, Tom,0,0,0,0
883,101, Robert Grant,0,0,0,0
884,101, Circadian,0,0,0,0
886,125, zoli2k,0,0,8.120838E-005,0
887,101, ckv,0,0,0,0
888,101, Henrik Opel,0,0,0,0
889,101, ddeimeke,0,0,0,0
890,101, itsadok,0,0,0,0
891,101, araqnid,0,0,0,0
895,101, Regent,0,0,0,0
896,101, Aristos,0,0,0,0
897,21, user897,2,7.60225E-005,0,4.89616896264785E-005
898,141, heycam,4,0.0001140338,0,4.585845483528E-005
899,101, mafutrct,0,0,0,0
900,145, David Sykes,1,7.60225E-005,0.0001624168,8.12172369613422E-005
901,101, Dylan Beattie,0,0,0,0
905,578, iwein,34,0.0004941463,0.0007308754,0.0001090406
907,101, Toby Mills,0,0,0,0
908,101, Igor Brejc,0,0,0,0
909,101, denny,0,0,0,0
910,31, user910,3,0.000152045,0,5.07331950141807E-005
912,105, Marek,0,0,0,0
913,101, fourstar,0,0,0,0
914,101, Svisstack,0,0,0,0
917,101, Jeffrey,0,0,0,0
919,101, LaptopHeaven,0,0,0,0
920,101, Kleinux,0,0,0,0
921,141, Nick Meyer,0,0,8.120838E-005,0
922,21, D.W.,2,7.60225E-005,0,4.52205407573853E-005
923,193, jjnguy,5,7.60225E-005,0.0001624168,5.88018026743948E-005
924,101, Slink84,0,0,0,0
926,175, STW,1,0.0001140338,0.0002436251,9.00566033737129E-005
927,101, Ivan,0,0,0,0
929,121, jinsungy,2,7.60225E-005,0,4.41035354911527E-005
931,137, SDGator,2,0.0001140338,0.0002436251,0.000049996
932,101, mjn,0,0,0,0
933,101, Andrew Aylett,0,0,0,0
934,101, Nate Kohl,0,0,0,0
935,101, Jeff Yates,0,0,0,0
938,101, FerranB,0,0,0,0
939,101, NickAldwin,0,0,0,0
940,298, Hath,6,0.000152045,0.0003248335,4.68815550824338E-005
941,119, Korneel Bouman,1,0.0001140338,0,4.79148819757995E-005
942,101, Philip Kelley,0,0,0,0
944,248, Ruz,10,0.0002280675,0.0002436251,8.11397998614314E-005
945,101, rbp,0,0,0,0
946,131, Drake,0,0,8.120838E-005,0
947,151, dave thieben,8,0.0001140338,0,0.000047886
948,357, ant,32,0.0005701688,0,0.0001012941
949,101, Shannon Severance,0,0,0,0
950,495, Daniel Vandersluis,0,7.60225E-005,0.0001624168,4.34750951929084E-005
952,200, Omar Kohl,6,7.60225E-005,0.0001624168,4.46256384681599E-005
954,121, ceo,2,7.60225E-005,0,0.0001247531
955,232, Mike Wills,1,0.0001140338,0.0001624168,6.20057252257489E-005
957,101, haseman,0,0,0,0
958,101, ydant,4,7.60225E-005,0,4.46256384681599E-005
959,101, Thomas L Holaday,0,0,0,0
961,350, Chris,6,0.0001140338,0.0002436251,4.77222177963891E-005
962,101, Arlen Beiler,0,0,0,0
964,193, Nick,7,0.0001140338,0.0001624168,8.09185746972957E-005
965,171, freiheit,4,7.60225E-005,0.0001624168,7.14243902161524E-005
966,141, victor,4,7.60225E-005,0,4.70644958713357E-005
967,101, Scanningcrew,0,0,0,0
968,469, codeinthehole,43,0.0004941463,0,0.000106075
969,151, Josh Ourisman,18,0.0001140338,0,4.58710971628544E-005
970,101, Wayne Kao,0,0,0,0
971,101, marcc,0,0,0,0
972,101, Brock Batsell,0,0,0,0
975,196, Nicholas Trandem,0,0,8.120838E-005,0
979,101, Dylan,0,0,0,0
981,101, Lars A. Brekken,0,0,0,0
982,1867, Peter V,132,0.0017485175,0.0025986682,0.0004489046
984,101, Bramha Ghosh,0,0,0,0
986,840, Dennis,62,0.0005701688,0.0008932922,0.0002503557
988,31, user988,3,0.0001140338,0,6.2210779882327E-005
990,1611, yock,130,0.0011023263,0,0.0002230582
991,101, AlexWilson,0,0,0,0
993,101, Dan Walker,0,0,0,0
995,171, kls,9,0.0001900563,0,5.73302678552883E-005
996,101, olle,0,0,0,0
997,116, Mike Hordecki,0,0,8.120838E-005,0
999,515, Al Crowley,40,0.0003801125,0,0.0001509591
1000,523, Abe Miessler,1,7.60225E-005,0.0001624168,4.35652018807601E-005
1002,19, kevin,-1,7.60225E-005,0.0001624168,4.46256384681599E-005
1003,101, Adam Hughes,0,0,0,0
1006,101, Gern Blandston,0,0,0,0
1007,101, NTulip,0,0,0,0
1010,129, jerhinesmith,0,0,8.120838E-005,0
1011,101, Isaac Truett,0,0,0,0
1012,311, parkan,101,7.60225E-005,0,4.46256384681599E-005
1013,101, jwarzech,0,0,0,0
1016,101, Instance Hunter,0,0,0,0
1018,101, danb,0,0,0,0
1019,407, NickLarsen,0,0,8.120838E-005,0
1022,101, nickyt,0,0,0,0
1024,100, atfergs,0,0,0,0
1025,101, Leonel Martins,0,0,0,0
1026,101, Eric Perko,0,0,0,0
1028,101, ethyreal,0,0,0,0
1030,101, Adam Paynter,0,0,0,0
1031,171, Adam J.R. Erickson,0,0,8.120838E-005,0
1032,108, MacAnthony,0,0,8.120838E-005,0
1033,470, Knarf Navillus,12,0.0001140338,0.0002436251,5.55045035952398E-005
1034,101, Hank Gay,0,7.60225E-005,0,8.78822251366829E-005
1035,39, Jason,3,7.60225E-005,0,4.74357983980049E-005
1040,101, Mike Gleason jr Couturier,0,0,0,0
1041,101, kouPhax,0,0,0,0
1042,101, psychotik,0,0,0,0
1045,195, unforgiven3,0,0,8.120838E-005,0
1046,121, russell_h,3,0.0001140338,0,4.74836685528916E-005
1047,101, Will Harris,0,0,0,0
1049,101, Nils,0,0,0,0
1050,111, erikcw,1,7.60225E-005,0,4.45992368413794E-005
1051,101, Scott,0,0,0,0
1052,136, richcollins,0,0,8.120838E-005,0
1054,11, RedsnapperUK,1,7.60225E-005,0,4.56343187751105E-005
1056,101, Tony Eichelberger,0,0,0,0
1057,101, Tony L.,0,0,0,0
1058,101, Patch,0,0,0,0
1064,11, Bryant,3,0.000152045,0,5.08027191157809E-005
1068,101, ilhan,0,0,0,0
1069,101, mike the mike,0,0,0,0
1071,11, funpaul,2,7.60225E-005,0,4.45992368413794E-005
1072,101, Jacob Krall,0,0,0,0
1074,101, Cody Caughlan,0,0,0,0
1075,101, Zach,0,0,0,0
1077,158, Surya,2,7.60225E-005,8.120838E-005,6.07273992195819E-005
1081,154, Sean Kearon,1,7.60225E-005,0.0001624168,4.70747164425094E-005
1082,136, Kimmy,12,7.60225E-005,0,5.55202921904982E-005
1083,123, PrÃƒÂ¤riewolf,0,0,8.120838E-005,0
1085,155, user1085,0,0,8.120838E-005,0
1088,108, Alex Moore,0,0,8.120838E-005,0
1089,101, midas06,0,0,0,0
1090,101, jpwatts,0,0,0,0
1092,342, erichui,13,0.0002280675,0.0004060419,0.000090968
1094,101, Michael Hart,0,0,0,0
1095,121, Ben M,3,7.60225E-005,0,4.56343187751105E-005
1097,156, Amir,1,7.60225E-005,0.0001624168,4.63143627527567E-005
1098,188, Mark Henderson,0,0,8.120838E-005,0
1100,101, Adam Eberbach,0,0,0,0
1101,688, Dennis Williamson,39,0.0006461913,0.0011369174,0.0001491087
1102,101, McN,0,0,0,0
1103,131, earlNameless,0,0,8.120838E-005,0
1104,163, chills42,0,0,8.120838E-005,0
1108,162, bstpierre,2,7.60225E-005,8.120838E-005,6.07273992195819E-005
1111,101, Ben Gartner,0,0,0,0
1112,101, Matt Parker,0,0,0,0
1113,101, Sky Sanders,0,0,0,0
1114,101, optixx,0,0,0,0
1115,101, OnesimusUnbound,0,0,0,0
1116,541, vaughan,32,7.60225E-005,0.0001624168,4.70747164425094E-005
1118,101, Guillaume,0,7.60225E-005,0,4.38611613809108E-005
1119,61, Alaric,6,7.60225E-005,0,4.48640707229026E-005
1120,123, leancz,0,0,8.120838E-005,0
1122,100, Mr Shunz,0,0,0,0
1123,555, Noldorin,38,0.0003801125,0,0.0001487941
1125,186, Yossi Farjoun,0,0,8.120838E-005,0
1127,101, Carles,0,0,0,0
1128,101, Tobias Kienzler,0,0,0,0
1129,292, mskfisher,2,7.60225E-005,0.0001624168,4.4987910202733E-005
1131,174, Tobias Furuholm,5,7.60225E-005,0,5.46901670417934E-005
1132,101, Piskvor,0,0,0,0
1133,145, Alan,0,0,8.120838E-005,0
1134,206, Belrog,9,0.0001140338,0,6.2972272055147E-005
1135,101, Shane,0,0,0,0
1137,136, Rebecca,12,7.60225E-005,0,4.41035354911527E-005
1138,488, Mr. Shiny and New Ã¥Â®â€°Ã¥Â®â€¡,25,0.0003801125,0.0004872503,0.0001017562
1140,263, pramodc84,16,0.0003421013,0.0006496671,9.70677574955507E-005
1141,101, ptman,0,0,0,0
1142,291, Russell Gallop,0,0,8.120838E-005,0
1143,101, Ragoczy,0,0,0,0
1145,101, Chris,0,0,0,0
1148,3910, Chris Cudmore,265,0.0040291925,0.006415462,0.0014621026
1149,123, Marcus Downing,0,0,8.120838E-005,0
1150,101, nemke,0,0,0,0
1153,101, Arc,0,0,0,0
1154,31, MichaelJW,3,7.60225E-005,0,5.27711913064988E-005
1155,158, hometoast,0,0,8.120838E-005,0
1156,101, Isaac,0,0,0,0
1157,101, Pierre-Luc Simard,0,0,0,0
1159,150, itj,0,0.0001140338,0.0001624168,4.66445534128293E-005
1160,128, NimChimpsky,2,0.0002280675,0,0.0001104764
1161,101, TWith2Sugars,0,0,0,0
1162,123, input,0,0,8.120838E-005,0
1163,2750, Erik P.,201,0.0016344838,0.0026798765,0.0006847025
1164,101, oyvindio,0,0,0,0
1165,116, AlexD,0,0,8.120838E-005,0
1166,101, PsychoDad,0,0,0,0
1167,101, EricSchaefer,0,0,0,0
1169,146, Jess,13,0.0001140338,0,4.70974344995815E-005
1170,51, James,5,0.0001140338,0,4.91924417052899E-005
1171,21, user1171,2,7.60225E-005,0,4.43406261655844E-005
1172,101, Marve,0,0,0,0
1173,101, Greg,0,0,0,0
1174,109, Roman,0,7.60225E-005,0,8.12172369613422E-005
1175,101, Darel,0,0,0,0
1177,101, gooch,0,0,0,0
1178,101, GavinR,0,7.60225E-005,0,5.46901670417934E-005
1179,101, Noah,0,0,0,0
1180,101, Jesse Weigert,0,0,0,0
1181,815, DMA57361,0,0,8.120838E-005,0
1182,1, Aviv B.,0,0,0,0
1183,281, Kilhoffer,6,0.000152045,0.0002436251,7.58073270435366E-005
1184,815, mamadalgas,41,0.0005321575,0.0009745006,0.0002254584
1185,101, Moe,0,0,0,0
1188,101, Tejaswi Yerukalapudi,0,0,0,0
1189,101, Scott Morrison,0,0,0,0
1190,138, Lucas,0,0,8.120838E-005,0
1191,59, user1191,0,0,8.120838E-005,0
1193,101, Bill K,0,0,0,0
1195,247, citadelgrad,13,0.0001900563,0,6.2000097161436E-005
1197,101, Steve Kuo,0,0,0,0
1200,387, Lars Andren,17,0.0001140338,0.0002436251,5.76224899905576E-005
1201,389, Taeraresh,43,0.0007982363,0,0.0002412679
1202,101, Kendall Hopkins,0,0,0,0
1204,258, Michael Pilat,2,7.60225E-005,0.0001624168,4.74357983980049E-005
1205,31, RobAStrom,3,7.60225E-005,0,4.47345413508527E-005
1207,101, bits,0,0,0,0
1208,171, Mechko,2,0.0001140338,0.0002436251,9.313093930796E-005
1209,101, nevster,0,0,0,0
1211,101, Redbeard,0,0,0,0
1214,118, pritaeas,0,7.60225E-005,0.0001624168,4.55176510373978E-005
1217,101, gsharp,0,0,0,0
1220,246, Krister Olsson,31,0.0003801125,0,0.0001654834
1221,153, Martin Brown,0,0,8.120838E-005,0
1223,101, George Marian,0,0,0,0
1224,101, Tony Breyal,0,0,0,0
1225,101, Dolbz,0,0,0,0
1226,101, Jacob Stanley,0,0,0,0
1229,3417, kiamlaluno,85,0.0009882925,0.0013805425,0.0002517674
1230,932, Jeremy French,26,0.000456135,0.0007308754,0.0001782042
1231,11, user1231,1,7.60225E-005,0,0.000044368
1232,101, Ward Werbrouck,0,0,0,0
1233,128, DaveJohnston,0,0,8.120838E-005,0
1234,101, Mark Seemann,0,0,0,0
1235,101, Yoann Le Touche,0,0,0,0
1236,6243, stephennmcdonald,423,0.0032309564,0.0047912947,0.0009153034
1237,101, Ricardo,0,0,0,0
1238,206, iHeartGreek,7,7.60225E-005,0,4.38647852057587E-005
1239,106, Juha SyrjÃƒÂ¤lÃƒÂ¤,0,0,0,0
1240,101, adi92,0,0,0,0
1242,141, Kenny Evitt,4,7.60225E-005,0,4.54021175375033E-005
1244,121, coneslayer,2,7.60225E-005,0,4.43377657746925E-005
1246,100, laura,0,7.60225E-005,0,4.93073607671693E-005
1247,101, Matt,0,0,0,0
1248,101, Robert Harvey,0,0,0,0
1249,101, iWasRobbed,0,0,0,0
1252,118, Jan,0,0,8.120838E-005,0
1255,101, Kishork,0,0,0,0
1256,101, Julien Nephtali,0,0,0,0
1258,101, erik,0,0,0,0
1259,11598, yossarian,621,0.003801125,0.0058470033,0.0012158395
1261,101, stacker,0,0,0,0
1263,148, Jimmy,0,0,8.120838E-005,0
1264,41, Graeme Smyth,4,0.000152045,0,5.31556183536888E-005
1265,101, Ramesh Soni,0,0,0,0
1266,805, Rob,49,0.0004941463,0.0008120838,0.0001041351
1267,131, Robin Day,3,7.60225E-005,0,0.0001024221
1268,131, DanielSwe,3,7.60225E-005,0,4.98121978314651E-005
1269,101, Ari,0,0,0,0
1270,101, Josh Curren,0,0,0,0
1271,101, thbusch,0,0,0,0
1273,101, Ivo Bosticky,0,0,0,0
1276,154, Myrrdyn,4,0.000152045,0.0002436251,7.81114781898777E-005
1277,101, Martin Dow,0,0,0,0
1280,366, Pyrolistical,0,0,8.120838E-005,0
1281,217, Edan Maor,0,0,8.120838E-005,0
1282,101, poolie,0,0,0,0
1283,101, Raven Dreamer,0,0,0,0
1284,101, Reed Copsey,0,0,0,0
1285,101, sadboy,0,0,0,0
1286,1, andyb,0,0,0,0
1287,101, Soo Wei Tan,0,0,0,0
1288,81, Igor M,8,0.000152045,0,5.67955918044592E-005
1290,101, miloshadzic,0,7.60225E-005,0,4.98603812995625E-005
1292,101, L.R.,0,0,0,0
1293,101, SAGExSDX,0,0,0,0
1294,148, TheQ,0,0,8.120838E-005,0
1295,354, Matthew Scouten,13,0.000152045,0.0002436251,5.25562729173482E-005
1296,101, Ryan Cook,0,0,0,0
1297,288, Konrad Rudolph,14,0.0001140338,8.120838E-005,6.26338935915152E-005
1299,101, Michael McCarty,0,0,0,0
1300,101, Andrew Burgess,0,0,0,0
1301,101, Dan Puzey,0,0,0,0
1302,400, crtjer,30,0.0006842025,0.0012993341,0.0002361509
1303,163, Gordon,0,0,8.120838E-005,0
1304,452, Pops,2,0.0001140338,0.0002436251,5.33996192101885E-005
1305,101, Gordon Tucker,0,0,0,0
1306,320, JD Isaacks,0,0,8.120838E-005,0
1307,506, David Norman,37,0.000456135,0.0004872503,0.0001211103
1310,131, rschuler,3,7.60225E-005,0,9.16431065030236E-005
1311,161, Andy S,0,0,8.120838E-005,0
1313,101, Carl Manaster,0,0,0,0
1315,101, Alan,0,0,0,0
1316,264, Alex Angas,0,0,8.120838E-005,0
1317,386, Corey,0,0,8.120838E-005,0
1318,101, TM.,0,0,0,0
1319,502, Rick G,53,0.0007222138,0,0.0001604007
1320,145, Niall C.,0,0,8.120838E-005,0
1321,101, Sean Lynch,0,0,0,0
1322,26, Donna,0,0,8.120838E-005,0
1326,265, Brian Low,10,7.60225E-005,0.0001624168,4.74440845834792E-005
1329,250, beetlefeet,0,0,8.120838E-005,0
1330,136, alexandrul,2,0.0001140338,0.0002436251,0.0003107225
1331,113, Igor Zinov'yev,0,0,8.120838E-005,0
1334,101, Daniel Dyson,0,0,0,0
1335,101, chakrit,0,0,0,0
1336,101, Galwegian,0,0,0,0
1337,101, edoloughlin,0,0,0,0
1338,240, Vinz,11,0.0002280675,0,6.43005980763162E-005
1339,1, lynnroth,0,0,0,0
1340,183, Mark Hatton,0,7.60225E-005,8.120838E-005,4.77904731243207E-005
1341,101, Unsliced,0,0,0,0
1342,884, Stefano Borini,44,0.0005321575,0.0011369174,0.0001368902
1343,101, Andrija,0,0,0,0
1344,131, DJClayworth,3,7.60225E-005,0,4.56712542611562E-005
