Id,SE,Label,Weighted In-Degree,Authority,Hub,PageRank
713,101, oadams,0,0,0,0
714,101, AntonyW,0,0,0,0
715,233, Paul Gordon,12,0.0005708694,0,0.0001174748
716,141, spacemanaki,4,0.0001631055,0,9.25894829914023E-005
718,173, Tim Butterfield,0,0,0.0001770538,0
719,101, Justin Niessner,0,0,0,0
720,101, lyoshenka,0,0,0,0
721,321, wonea,1,0.0003262111,0.0005311615,0.0001238695
722,101, James,0,0,0,0
723,163, NoCarrier,0,0,0.0001770538,0
724,101, squelart,0,0,0,0
725,108, plod,0,0,0.0001770538,0
726,101, andyortlieb,0,0,0,0
727,101, tomaszsobczak,0,0,0,0
728,131, warren,3,0.0001631055,0,0.0001038259
729,1, nephilim,0,0,0,0
730,101, Chris Ballance,0,0,0,0
732,101, pmg,0,0,0,0
735,218, Noel,6,0.0001631055,0.0001770538,9.53173697489281E-005
736,101, Andrew Nesbitt,0,0,0,0
738,1, dyfrgi,0,0,0,0
739,101, lukecyca,0,0,0,0
740,99, AShelly,-1,0.0001631055,0,0.0001105754
741,101, Jonathan Swinney,0,0,0,0
742,205, Slokun,0,0,0.0001770538,0
743,101, Sam,0,0,0,0
744,101, Per Wiklander,0,0,0,0
745,136, Sparr,1,0.0001631055,0,0.0001247027
747,101, B Johnson,0,0,0,0
748,197, Huygens,8,0.0004077638,0,0.0001313107
750,101, ukayer,0,0,0,0
751,189, Martin Thompson,8,0.0002446583,0,9.38862906761242E-005
753,101, Mike Brevoort,0,0,0,0
754,1, Kevin,0,0,0,0
755,101, Pridkett,0,0,0,0
756,866, Gareth Rees,74,0.0007339749,0.0007082153,0.0001893043
757,101, ricbax,0,0,0,0
759,101, Bill B,0,0,0,0
760,261, Aidan,16,0.0004077638,0,0.0001066103
762,153, Simon Johnson,0,0,0.0001770538,0
763,101, Znarkus,0,0,0,0
764,121, Carl,2,0.0001631055,0,9.62552902236881E-005
765,101, Chase,0,0.0001631055,0,0.0001119002
767,159, a little don,3,0.0001631055,0.0003541076,8.84236447956524E-005
769,101, Mark Reitblatt,0,0,0,0
770,99, user770,9,0.0006524221,0,0.0002151372
771,101, Lucas McCoy,0,0,0,0
773,196, bikeboy389,8,0.0002446583,0,0.0001245489
774,21, Doug Page,2,0.0001631055,0,9.37007252359318E-005
775,101, RCProgramming,0,0,0,0
776,103, Matt Ball,0,0,0,0
777,658, Simone,45,0.0007339749,0.0014164306,0.0001929873
778,113, nibot,1,0.0001631055,0,8.90602883978339E-005
779,136, BBischof,0,0,0.0001770538,0
780,171, Victor,17,0.0003262111,0,0.0002052243
781,346, Teddy ,38,0.0008970804,0,0.0002649404
783,101, Forest,0,0,0,0
784,153, Zian Choy,0,0,0.0001770538,0
785,101, Adnan,0,0,0,0
786,101, Denilson Sá,0,0,0,0
787,101, James Poulson,0,0,0,0
789,101, Paul,0,0,0,0
790,201, Jeshii,10,0.0003262111,0,0.0001040607
791,101, MrTelly,2,0.0001631055,0,0.0001119002
792,653, Peanut,18,0.0001631055,0.0003541076,0.0001443175
797,101, Rydell,0,0,0,0
798,131, McGovernTheory,3,0.0001631055,0,9.25894829914023E-005
799,101, WernerCD,0,0,0,0
800,371, FerranB,0,0,0.0001770538,0
801,101, Yahel,0,0,0,0
802,101, J.F. Sebastian,0,0,0,0
804,171, Genius,7,0.0002446583,0,9.58797896734711E-005
806,101, andr,0,0,0,0
807,101, jcomeau_ictx,0,0,0,0
808,101, bmb,0,0,0,0
809,101, pelms,0,0,0,0
810,113, David Heffernan,0,0,0.0001770538,0
811,101, Rob Lourens,0,0,0,0
812,101, jcolebrand,0,0,0,0
813,31, Idntnw,3,0.0001631055,0,9.33784738828336E-005
814,101, Mike S,0,0,0,0
815,101, RJ01,0,0,0,0
816,101, ign,0,0.0001631055,0,8.99083403549161E-005
817,101, mdsumner,0,0.0001631055,0,8.80898841043561E-005
819,101, Neil Aitken,0,0,0,0
820,1322, Chris Betterton,85,0.0013048443,0,0.0003501527
821,81, ditojim,0,0,0.0001770538,0
824,57, Lea Aharonovitch,0,0,0.0001770538,0
825,714, Duncan McGregor,37,0.0012232915,0.002124646,0.0008486674
830,257, Jarrett Streebin,14,0.0004893166,0,0.0002716731
832,278, Darren Cope,9,0.0007339749,0.001062323,0.0002909236
833,101, Nick Craver,0,0,0,0
834,101, Simon,0,0,0,0
835,101, Tim,0,0,0,0
838,101, nuclearsandwich,0,0,0,0
839,1485, David,93,0.0016310553,0.0026558074,0.0003981473
840,148, kyle,0,0,0.0001770538,0
841,101, Aji,0,0,0,0
843,101, Aaron Copley,0,0,0,0
845,101, ilhan,0,0,0,0
846,1045, Sam Meldrum,75,0.0016310553,0.002124646,0.0005955448
847,1343, Starx,48,0.0013048443,0.0017705383,0.0002865454
850,101, sthg,0,0,0,0
851,101, bluish,0,0,0,0
853,191, Don,9,0.0004893166,0,0.0001463346
854,101, El Yobo,0,0,0,0
855,1, nicob,0,0,0,0
856,101, user856,0,0,0,0
857,101, Josiah Ruddell,0,0,0,0
859,780, Jason Plank,40,0.0007339749,0.0014164306,0.000344626
860,181, Ben MacAskill,8,0.0001631055,0,0.000098369
866,101, Michael Konietzka,0,0,0,0
868,101, Hoàng Long,0,0,0,0
869,101, mindas,0,0,0,0
870,101, PhillFox,0,0,0,0
871,360, Narcís Calvet,20,0.0013048443,0.001947592,0.0002420649
872,81, jitensha,8,0.0003262111,0,0.0001520548
874,165, Mike Ruhlin,3,0.0004077638,0.0008852691,0.0001334272
879,101, John Oxley,0,0,0,0
880,101, KeithL,0,0,0,0
881,101, Boris Bukh,0,0,0,0
882,91, Katharina Friedrich,2,0.0001631055,0.0003541076,8.87366419204211E-005
884,101, SRM,0,0,0,0
885,101, MrGomez,0,0,0,0
886,101, Eric Asberry,0,0,0,0
887,101, msanford,0,0,0,0
888,225, Damon,0,0,0.0001770538,0
889,101, derobert,0,0,0,0
890,101, Rahul Garg,0,0,0,0
891,101, easel,0,0,0,0
892,101, Gilles,0,0,0,0
894,51, Brock,5,0.0001631055,0,8.84405804822145E-005
895,101, HeDinges,0,0,0,0
896,442, stib,19,0.0004893166,0.0007082153,0.00011735
897,101, valadil,0,0,0,0
898,136, bakoyaro,0,0,0.0001770538,0
899,61, user899,0,0,0.0001770538,0
900,101, oKtosiTe,0,0,0,0
901,121, Andrew Boes,2,0.0001631055,0,9.45432779121688E-005
902,101, yunone,0,0,0,0
903,198, Charles Duffy,2,0.0001631055,0.0003541076,0.0001119002
904,235, Mithaldu,5,0.0002446583,0.0005311615,0.0001060806
905,101, Xtian,0,0,0,0
907,358, zacechola,24,0.0006524221,0,0.00032831
908,3197, cherouvim,161,0.0035883216,0.0033640226,0.0012169994
909,101, Jack,0,0,0,0
910,180, SuperElectric,10,0.0002446583,0.0005311615,9.23274396020652E-005
911,176, james,0,0,0.0001770538,0
912,101, Grant Sayer,0,0,0,0
913,178, StrixVaria,0,0,0.0001770538,0
915,101, Jim McKeeth,0,0,0,0
917,103, Ivo Flipse,0,0,0,0
918,21, fettling_monkey,0,0,0.0001770538,0
919,101, Piers Karsenbarg,0,0,0,0
920,101, meouw,0,0,0,0
921,101, Matthieu Cartier,0,0,0,0
922,67, d-a-n-i-e-L,7,0.0004077638,0.0005311615,0.0001432586
924,101, Vivi,0,0,0,0
925,101, Uwe Keim,0,0,0,0
926,101, Abe,0,0,0,0
927,101, helixed,0,0,0,0
928,101, Mihai Limbășan,0,0,0,0
929,101, Martin Dow,0,0,0,0
930,101, haha,0,0,0,0
931,101, oxyum,0,0,0,0
932,61, Goldman,6,0.0003262111,0,0.0001286847
933,101, David,0,0,0,0
934,101, Taz,0,0,0,0
935,684, Sk606,21,0.0004893166,0.001062323,0.0002242642
936,101, Lee,0,0,0,0
937,101, Tim Coker,0,0,0,0
938,101, Mahesh Velaga,0,0,0,0
939,101, markus,0,0,0,0
940,101, Hendrix,10,0.0004077638,0,0.0001877674
941,101, DaveB,0,0,0,0
942,101, John K,0,0,0,0
944,103, Gyom,0,0,0,0
945,349, ewwhite,21,0.0007339749,0,0.0003062317
946,101, pavanlimo,0,0,0,0
947,31, araichev,3,0.0001631055,0,9.48273682794095E-005
949,101, ento,0,0,0,0
950,101, Joel,0,0,0,0
951,196, pdw,18,0.0004893166,0,0.0001408524
952,101, Jason Terk,0,0,0,0
953,121, Justin Alexander,0,0,0.0001770538,0
954,101, Rebecca Chernoff,0,0,0,0
955,101, lashleigh,0,0,0,0
956,101, Jake,0,0,0,0
957,31, Eric White,3,0.0001631055,0,9.22586731282446E-005
959,116, Jay,0,0,0.0001770538,0
961,130, Matthew Read,0,0,0.0001770538,0
962,101, 卢声远 Shengyuan Lu,0,0,0,0
963,171, deeviate,14,0.0004077638,0,0.0005205861
964,101, Adam Gibbins,0,0,0,0
965,146, e100,3,0.0001631055,0,9.74336702748217E-005
967,233, Promather,0,0,0.0001770538,0
968,101, Deditos,0,0,0,0
970,101, Chris Adams,0,0,0,0
971,101, kadaj,0,0,0,0
972,101, jeremynealbrown,0,0,0,0
973,101, Marcel Levy,8,0.0001631055,0,0.0001756366
974,34, Rob,0,0,0.0001770538,0
975,419, Baltimark,20,0.0003262111,0.0005311615,0.000122778
976,101, YGA,0,0,0,0
978,101, araqnid,0,0,0,0
979,101, Ben Clayton,0,0,0,0
980,101, GWLlosa,2,0.0001631055,0,8.97765795736103E-005
981,151, Sergei,5,0.0001631055,0,0.0001090453
982,101, garikapati,0,0,0,0
984,101, idstam,0,0,0,0
985,133, hhafez,0,0,0.0001770538,0
987,101, Kirk Strobeck,0,0,0,0
988,101, Kerrick,0,0,0,0
989,101, JustJeff,0,0,0,0
990,176, Adam Davis,6,0.0001631055,0,9.28124209210053E-005
991,101, Chipaca,0,0,0,0
992,101, FigBug,0,0,0,0
993,931, Benson,20,0.0004893166,0.0008852691,0.0002055126
996,341, Drew Watkins,24,0.0001631055,0,0.0001119002
998,548, PearsonArtPhoto,6,0.0001631055,0.0003541076,8.91952061845879E-005
999,124, tobylane,0,0,0.0001770538,0
1000,101, Kevin Sylvestre,0,0,0,0
1002,101, matthewh,0,0,0,0
1003,326, orbiter,21,0.0003262111,0,0.0001279439
1005,101, Ashwin Prabhu,0,0,0,0
1007,101, Chinasaur,0,0,0,0
1010,171, Reinout van Rees,7,0.0002446583,0,9.96767476472956E-005
1011,101, jamesaharvey,0,0,0,0
1012,51, Charles,5,0.0002446583,0,9.50079025163482E-005
1013,101, JackLeo,0,0,0,0
1014,101, dabhaid,0,0,0,0
1016,101, George V. Reilly,0,0,0,0
1019,101, vicfryzel,0,0,0,0
1020,188, icc97,7,0.0004077638,0,0.00012372
1022,208, PaulStock,0,0,0.0001770538,0
1023,101, David Rivers,0,0,0,0
1025,101, Mariano Kamp,0,0,0,0
1026,101, Andomar,0,0,0,0
1027,101, Dave Cowart,0,0,0,0
1028,151, guitarthrower,5,0.0001631055,0,8.99083403549161E-005
1030,61, ramdyne,6,0.0003262111,0,0.0001652031
1031,41, daniel,4,0.0003262111,0,0.0001273684
1033,297, hawbsl,0,0,0.0001770538,0
1034,81, Andy Edwards,8,0.0001631055,0,0.0001008103
1035,101, mirzu,0,0,0,0
1036,4629, Ken Hiatt,341,0.006687327,0.0074362606,0.0045935453
1037,138, Kev,0,0,0.0001770538,0
1038,101, Kemo,0,0,0,0
1039,180, parisminton,4,0.0002446583,0.0003541076,0.0001241066
1040,101, James Walford,0,0,0,0
1041,101, John Dibling,0,0,0,0
1042,1, Dave Nichol,0,0,0,0
1043,101, Ward Muylaert,0,0,0,0
1044,178, ladenedge,4,0.0002446583,0.0003541076,0.0001397518
1046,69, marv,6,0.0001631055,0,9.22657646989977E-005
1047,673, jefferee,55,0.0011417387,0,0.0002860895
1048,101, balexandre,0,0,0,0
1050,382, Paul Wagland,21,0.0004893166,0.0007082153,0.0001335591
1051,101, Sid,0,0,0,0
1053,1, Rakshit Pai,0,0,0,0
1054,101, Wang Dingwei,0,0,0,0
1055,61, guirec,6,0.0001631055,0,0.0001119002
1057,166, adurity,0,0,0.0001770538,0
1058,208, outsideblasts,9,0.0002446583,0,9.94797387528642E-005
1059,170, shapr,0,0,0.0001770538,0
1060,101, oracle certified professional,0,0,0,0
1061,101, rjack,0,0,0,0
1063,180, user unknown,2,0.0005708694,0.0008852691,0.0001562943
1065,101, hlovdal,0,0,0,0
1066,101, oshirowanen,0,0,0,0
1067,295, Chmouel Boudjnah,15,0.0004893166,0.0008852691,0.0002308358
1068,356, john busteed,19,0.0007339749,0,0.0001790433
1069,101, Dan Atkinson,0,0,0,0
1071,1, jones,0,0,0,0
1072,143, brupp,0,0.0001631055,0.0003541076,9.46372258687295E-005
1075,247, James Hay,0,0,0.0001770538,0
1076,86, Posipiet,1,0.0001631055,0,0.0001119002
1078,316, Paul James,14,0.0001631055,0,0.0001119002
1079,141, Peter L,4,0.0001631055,0,0.0001119002
1080,101, Jay Peyer,0,0,0,0
1081,101, Andrew Charlton,0,0,0,0
1084,101, AttackingHobo,0,0,0,0
1086,59, Nick Dawson,5,0.0003262111,0,0.0001104096
1089,1002, sillyyak,69,0.0019572664,0,0.0007633104
1090,646, kmm,22,0.0006524221,0.001062323,0.0002765431
1092,138, codeitagile,0,0,0.0001770538,0
1093,668, sleske,32,0.0011417387,0.0017705383,0.0003344458
1095,101, Martin,0,0,0,0
1097,4667, ChrisW,273,0.00913391,0.011685552,0.0022418206
1098,101, Spencer Booth,0,0,0,0
1099,101, inger,0,0,0,0
1102,101, SquidScareMe,0,0,0,0
1104,136, LopSae,0,0,0.0001770538,0
1108,101, machinaut,0,0,0,0
1110,101, extropic-engine,0,0,0,0
1111,584, James Schek,36,0.001386397,0.002124646,0.0003873407
1112,148, c2h2,0,0,0.0001770538,0
1113,121, Łukasz Gruner,2,0.0001631055,0,0.0002525427
1114,103, Brian Carlton,0,0,0,0
1116,390, mcgyver5,20,0.0006524221,0.001062323,0.0002794097
1119,273, T0TTE,8,0.0004893166,0.0007082153,0.0001477325
1120,101, Jleagle,0,0,0,0
1122,101, Tanparmaiel,0,0,0,0
1123,101, Igor Klimer,0,0,0,0
1124,11, fultondp,1,0.0001631055,0,0.0001119002
1125,126, pdw,11,0.0003262111,0,0.0002017613
1127,307, Karl,18,0.0008155276,0,0.0003526946
1128,16, SteveH,0,0,0.0001770538,0
1130,101, Josh Kovach,0,0,0,0
1131,852, Colin Newell,55,0.001712608,0.001947592,0.0006238709
1133,126, phil webb,11,0.0001631055,0,9.27431547651403E-005
1136,101, Roman Kagan,0,0,0,0
1137,201, Service Course Velo,18,0.0002446583,0,0.000120565
1138,154, Jon,13,0.0001631055,0,0.000115277
1139,101, Baldrick,0,0,0,0
1140,131, mhamrah,0,0,0.0001770538,0
1141,101, the JinX,0,0,0,0
1142,61, Adam Leadbetter,14,0.0003262111,0,0.0001086178
1145,101, alberge,0,0,0,0
1147,128, Treffynnon,0,0,0.0001770538,0
1148,101, Liutauras,0,0,0,0
1149,101, Ewan Leith,0,0,0,0
1150,101, lockedoff,0,0,0,0
1151,101, BLAKE,0,0,0,0
1152,380, NickG,22,0.0005708694,0.0007082153,0.0001362249
1154,51, Alan Braggins,5,0.0002446583,0,0.0001687564
1155,101, binary_runner,0,0,0,0
1158,1279, armb,92,0.0038329798,0,0.0015777484
1160,11, Sam Broad,1,0.0001631055,0,0.0001119002
1161,91, bh01,9,0.0003262111,0,0.0001550397
1162,101, badp,0,0,0,0
1163,101, Mert Nuhoglu,0,0,0,0
1164,118, ændrük,0,0,0.0001770538,0
1165,599, posipiet,42,0.0009786332,0,0.0003316555
1166,508, Russ,28,0.0012232915,0,0.0003358244
1167,151, David Leppik,3,0.0001631055,0,9.25894829914023E-005
1171,123, gou,0,0,0.0001770538,0
1172,101, Sergii,0,0,0,0
1173,101, Marc Bernier,0,0,0,0
1177,1, Arcadie,0,0,0,0
1178,101, Bob The Janitor,0,0,0,0
1180,61, Kyle Schmidt,6,0.0001631055,0,9.25894829914023E-005
1184,101, Evik James,0,0,0,0
1187,101, Srdjan Jovcic,0,0,0,0
1189,121, Sasha,0,0,0.0001770538,0
1191,101, Nazgob,0,0,0,0
1195,101, Jason94,0,0,0,0
1197,101, jffgrdnr,0,0,0,0
1198,101, LukeR,0,0,0,0
1199,51, slippers,5,0.0001631055,0,0.0001119002
1200,101, Nima M,0,0,0,0
1202,189, Independent,5,0.0001631055,0.0003541076,9.24089220075953E-005
1203,1, OrionRobillard,0,0,0,0
1204,21, user1204,2,0.0001631055,0,0.000098369
1205,101, Neal S.,0,0,0,0
1206,101, koiyu,0,0,0,0
1209,101, Shane Delmore,0,0,0,0
1211,31, user1211,0,0,0.0001770538,0
1214,101, trusktr,0,0,0,0
1215,101, jmfsg,0,0,0,0
1217,111, dmiller2117,1,0.0001631055,0,0.000091192
1219,101, Charbel,0,0,0,0
1222,101, Ilia Akhmadullin,0,0,0,0
1224,1, mgurtzweiler,0,0,0,0
1225,101, DarenW,0,0,0,0
1226,101, toddk,0,0,0,0
1227,101, Richard Slater,0,0,0,0
1228,313, Jon S,1,0.0001631055,0.0001770538,8.89794207990727E-005
1229,101, Jduv,0,0,0,0
1230,116, DJStroky,0,0,0.0001770538,0
1231,101, Adinia,6,0.0001631055,0,8.86058072303297E-005
1232,101, kiamlaluno,0,0,0,0
1233,101, jdecuyper,0,0,0,0
1234,136, baka,0,0,0.0001770538,0
1236,101, Nilloc,0,0,0,0
1237,1, Phyllostachys,0,0,0,0
1238,101, Bob,0,0,0,0
1239,101, FelipeAls,0,0,0,0
1242,101, Gavin,0,0,0,0
1243,101, ranomore,0,0,0,0
1246,106, Cesco,0,0,0.0001770538,0
1250,101, Suresh_Again,0,0,0,0
1251,3, Gerardo Jaramillo,0,0,0.0001770538,0
1252,101, duffbeer703,0,0,0,0
1255,205, Yar,0,0,0.0001770538,0
1256,101, Vitaly,0,0,0,0
1257,101, InternalConspiracy,0,0,0,0
1259,17885, zenbike,893,0.020306638,0.023016997,0.0116925363
1260,296, jv42,16,0.0003262111,0,0.0001820602
1262,101, Mercer Traieste,0,0,0,0
1263,109, Grillz,0,0,0.0001770538,0
1264,108, kivetros,0,0,0.0001770538,0
1265,113, chris,0,0.0001631055,0.0001770538,9.4300168065618E-005
1266,144, Kipper,12,0.0008155276,0,0.0009693852
1268,178, Robert Koritnik,4,0.0002446583,0.0003541076,0.0001211713
1269,101, Mahesh,0,0,0,0
1271,101, stew,0,0,0,0
1272,101, Mithun P ,0,0,0,0
1273,221, Dan Blumenfeld,19,0.0003262111,0,0.0001550251
1275,101, Willem van Gennip,0,0,0,0
1276,101, Craig H,0,0.0001631055,0,9.34180837602406E-005
1277,11, William Cline,1,0.0001631055,0,0.0001227818
1279,101, Uticensis,0,0,0,0
1280,837, jackJoe,56,0.0008970804,0.0017705383,0.0006721267
1281,101, chrispt,0,0,0,0
1282,101, aharden,0,0,0,0
1283,101, ImHuntingWabbits,0,0,0,0
1284,101, Wei Hu,0,0,0,0
1289,101, Christopher Manning,0,0,0,0
1290,155, pedrorolo,2,0.0001631055,0.0003541076,0.0001094129
1291,116, Skizit,0,0,0.0001770538,0
1292,116, Dave Vogt,0,0,0.0001770538,0
1293,141, Jarrett Meyer,4,0.0001631055,0,9.34180837602406E-005
1295,101, Jon McAuliffe,0,0,0,0
1296,101, jokoon,0,0,0,0
1297,3463, M. Werner,266,0.006524221,0,0.0023128985
1298,101, Mike Toews,0,0,0,0
1301,101, nicerobot,0,0,0,0
1302,101, eagerMoose,0,0,0,0
1303,113, Steve,0,0,0.0001770538,0
1304,101, Mark,0,0,0,0
1306,101, jpwco,0,0,0,0
1309,101, eisberg,0,0,0,0
1310,118, jlpp,0,0,0.0001770538,0
1311,1, SethG,0,0,0,0
1312,227, Jon,1,0.0001631055,0.0003541076,0.000091732
1313,199, Nate Koppenhaver,0,0,0.0001770538,0
1314,101, Marian,0,0,0,0
1315,101, Toni Michel Caubet,0,0,0,0
1316,532, RoflcoptrException,23,0.0001631055,0.0001770538,0.0001044722
1317,108, grrrrrrrrrrrrr,0,0,0.0001770538,0
1319,101, nico,0,0,0,0
1320,101, zlog,0,0,0,0
1321,101, Speck,0,0,0,0
1323,101, Scott Wegner,0,0,0,0
1326,1, zachwood,0,0,0,0
1327,101, Jon Purdy,0,0,0,0
1328,151, Phelan,4,0.0003262111,0.0005311615,0.001658863
1330,101, Collin,0,0,0,0
1331,331, Czechnology,15,0.0004893166,0.0008852691,0.0001363254
1332,373, Apreche,2,0.0001631055,0.0003541076,0.0002751461
1334,128, QueueHammer,0,0,0.0001770538,0
1335,101, Muhammad Akhtar,0,0,0,0
1336,101, Johnny,0,0.0001631055,0,8.91106186009114E-005
1338,1329, Mike Baranczak,95,0.0033436634,0.0040722378,0.0011664957
1339,207, JoeHobbit,0,0,0.0001770538,0
1340,298, Caleb,18,0.0002446583,0,0.0001092139
1341,121, Dave DuPlantis,2,0.0002446583,0,9.22198322048032E-005
1342,1160, Ambo100,69,0.0011417387,0.0017705383,0.0002792475
1343,31, user1343,3,0.0002446583,0,0.0001126098
1344,101, Nishan,0,0,0,0
1345,1, Kev,0,0,0,0
1346,1, damitamit,0,0,0,0
1348,101, Peter DeWeese,0,0,0,0
1349,207, z7sg,3,0.0003262111,0.0003541076,0.0001479063
1352,111, Nick,0,0,0.0001770538,0
1353,101, Karol Piczak,0,0,0,0
1354,101, cbuckley,0,0,0,0
1355,101, Heather,0,0,0,0
1356,11, Rockaffca,1,0.0001631055,0,9.34864067189699E-005
1357,151, GDorn,5,0.0001631055,0,9.24089220075953E-005
1358,371, John Hunt,9,0.0005708694,0.0007082153,0.000146184
1359,101, Eric Di Bari,0,0,0,0
1360,101, Lyle,0,0,0,0
1361,172, Carnotaurus,2,0.0001631055,0.0003541076,8.86058072303297E-005
1362,101, M456,0,0,0,0
1364,311, fideli,5,0.0002446583,0.0005311615,0.000181962
1365,101, jhedstrom,0,0,0,0
1366,1, Gregg Sandelli,0,0,0,0
1367,101, YOU,0,0,0,0
1368,101, Toni Frankola,0,0,0,0
1369,101, user1369,0,0,0,0
1370,101, Dan,0,0,0,0
1371,133, Badger,0,0,0.0001770538,0
1372,101, marcin,0,0,0,0
1373,1447, STW,93,0.0017941608,0.0015934844,0.0008075817
1374,101, DTing,0,0,0,0
1375,101, Lima,0,0,0,0
1377,101, mjrider,0,0,0,0
1378,111, Ahmed Nuaman,0,0,0.0001770538,0
1380,11, KJP,1,0.0001631055,0,0.0001133072
1381,101, markrages,0,0,0,0
1382,1, Adam Smith,0,0,0,0
1388,111, Ben,1,0.0001631055,0,0.0001227818
1389,101, Ashwin,0,0,0,0
1390,134, MandyK,0,0,0.0001770538,0
1391,116, frankodwyer,0,0,0.0001770538,0
1392,101, Ben Liblit,0,0,0,0
1393,101, Soner Gönül,0,0,0,0
1395,111, Arjen Kruithof,0,0,0.0001770538,0
1396,166, David G,5,0.0003262111,0,0.000135286
1397,1, Chad West,0,0,0,0
1398,101, starblue,0,0,0,0
1399,111, Ryan Thompson,1,0.0001631055,0,9.23401275098243E-005
1400,153, DavidMasters84,1,0.0001631055,0.0003541076,0.0001094129
1401,101, stimpy77,0,0,0,0
1403,101, Guy C,0,0,0,0
1404,101, David,0,0,0,0
1405,1, Alex Silverman,0,0,0,0
1406,16, krystina,0,0,0.0001770538,0
1407,121, Alan Jackson,2,0.0001631055,0,0.0001173922
1408,53, markd,4,0.0004077638,0.0008852691,0.0002018781
1409,1, aradriel,0,0,0,0
1410,101, Andrew Hedges,0,0,0,0
1411,101, Sean W.,0,0,0,0
1412,1, Chris Corwin,0,0,0,0
1413,101, Jon Schoning,0,0,0,0
1414,101, type,0,0,0,0
1415,101, declan,0,0,0,0
1416,101, lfrandom,0,0,0,0
1417,1, HighlandPark,0,0,0,0
1418,1, Jean-Marc Liotier,0,0,0,0
1419,359, Ash Machine,11,0.0004077638,0.0007082153,0.0002737434
1420,101, Shog9,0,0,0,0
1421,1, Ninja,0,0,0,0
1422,1, Jon Xu,0,0,0,0
1423,101, Mike Munroe,0,0,0,0
1424,101, fredden,0,0,0,0
1425,101, splattered bits,0,0,0,0
1426,101, yms,0,0,0,0
1427,31, Art Vandelay,3,0.0001631055,0,9.51952656095336E-005
1428,59, John,0,0,0.0001770538,0
1429,101, rodzhers,0,0,0,0
1430,101, Randell,0,0,0,0
1431,1, wachunga,0,0,0,0
1432,101, kzh,0,0,0,0
1433,136, Theta30,0,0,0.0001770538,0
1434,101, Neo,0,0,0,0
1436,103, mario,0,0,0.0001770538,0
1437,101, ipd,0,0,0,0
1438,1, Dan Falkoff,0,0.0001631055,0,9.48273682794095E-005
1439,51, colinoldncranky,5,0.0001631055,0,9.24089220075953E-005
1440,339, zetdotpi,16,0.0004077638,0.0008852691,0.0001366639
1441,101, dethSwatch,0,0.0001631055,0,9.34864067189699E-005
1442,5419, Stephen Touset,363,0.0064426684,0.007967422,0.0022366435
1443,101, Remco Eissing,0,0,0,0
1445,1, rayrod2030,0,0,0,0
1446,1112, GuyZee,94,0.0019572664,0,0.0008940898
1447,166, Chad,5,0.0003262111,0,0.0001297657
1449,51, Greyhound,5,0.0003262111,0,0.0001137685
1450,1, Rory,0,0,0,0
1451,101, stff00,0,0,0,0
1452,1, kia,0,0,0,0
1453,104, priomsrb,0,0,0.0001770538,0
1454,101, van,0,0,0,0
1455,101, DavidO,0,0,0,0
1456,101, ogerard,0,0,0,0
1457,101, zengr,0,0,0,0
1458,259, Richard Rodriguez,0,0.0001631055,0.0001770538,0.0001227818
1459,101, Kenny Evitt,0,0,0,0
1460,101, Casey Patton,0,0,0,0
1461,101, user1461,0,0,0,0
1462,230, bigstones,17,0.0003262111,0.0005311615,0.0001168885
1463,101, grep,0,0,0,0
1464,190, John Zwinck,6,0.0004077638,0.0005311615,0.000161026
1465,1, Dave H,0,0,0,0
1466,220, Paul,5,0.0003262111,0.0005311615,0.0001283831
1467,1, septeracore,0,0,0,0
1468,101, Amiel Martin,0,0,0,0
1469,101, Dipesh Kc,0,0,0,0
1470,258, KennyPeanuts,16,0.0004077638,0,0.0001217173
1471,101, dain,0,0,0,0
1472,6, babaton,0,0,0.0001770538,0
1473,1194, Chris Belsole,62,0.0017941608,0.0023016997,0.0004414517
1474,397, Greg,25,0.0007339749,0,0.000217528
1475,9, user1475,0,0.0001631055,0,0.00009074
1476,101, stephen776,0,0,0,0
1477,101, Justin C,0,0,0,0
1478,101, Paul Cager,0,0,0,0
1479,101, uthark,0,0,0,0
1481,1, Pyrodogg,0,0,0,0
1482,101, bobmcn,0,0,0,0
1483,58, Alexandra Madison,2,0.0001631055,0.0003541076,9.23401275098243E-005
1484,101, Richard,0,0,0,0
1485,108, therin,0,0,0.0001770538,0
1486,101, TallGuy,0,0,0,0
1487,10902, ʍǝɥʇɐɯ,623,0.014271733,0.015403682,0.0048977598
1488,101, Sander Rijken,0,0,0,0
1489,101, sahmeepee,0,0,0,0
1490,38, ashley,0,0,0.0001770538,0
1491,101, stefanglase,0,0,0,0
1492,121, Jasper Mogg,2,0.0001631055,0,8.93257385856458E-005
